-2.67912463e+00,-3.14949989e+00,-2.04666909e+00,-3.14949989e+00,-2.48368512e+00,-2.54799893e+00,-1.85122959e+00,-2.54799893e+00
-2.67912463e+00,-3.14949989e+00,-2.48368512e+00,-3.75100084e+00,-3.19079190e+00,-3.52124792e+00,-2.99535239e+00,-4.12274888e+00
-2.67912463e+00,-3.14949989e+00,-3.19079190e+00,-2.77775185e+00,-2.48368512e+00,-2.54799893e+00,-2.99535239e+00,-2.17625090e+00
-3.82324743e+00,-3.52124792e+00,-3.19079190e+00,-3.52124792e+00,-3.62780792e+00,-4.12274888e+00,-2.99535239e+00,-4.12274888e+00
-4.01868694e+00,-2.17625090e+00,-3.82324743e+00,-2.77775185e+00,-4.53035421e+00,-2.54799893e+00,-4.33491471e+00,-3.14949989e+00
-4.01868694e+00,-2.17625090e+00,-3.82324743e+00,-2.77775185e+00,-3.82324743e+00,-1.57474994e+00,-3.62780792e+00,-2.17625090e+00
-4.01868694e+00,-2.17625090e+00,-4.53035421e+00,-2.54799893e+00,-3.82324743e+00,-1.57474994e+00,-4.33491471e+00,-1.94649798e+00
-3.82324743e+00,-2.77775185e+00,-3.19079190e+00,-2.77775185e+00,-3.62780792e+00,-2.17625090e+00,-2.99535239e+00,-2.17625090e+00
-5.16280975e+00,-2.54799893e+00,-4.53035421e+00,-2.54799893e+00,-4.96737024e+00,-3.14949989e+00,-4.33491471e+00,-3.14949989e+00
-5.16280975e+00,-2.54799893e+00,-4.53035421e+00,-2.54799893e+00,-5.67447702e+00,-2.17625090e+00,-5.04202149e+00,-2.17625090e+00
-5.16280975e+00,-2.54799893e+00,-4.96737024e+00,-3.14949989e+00,-5.67447702e+00,-2.91974697e+00,-5.47903751e+00,-3.52124792e+00
-5.16280975e+00,-2.54799893e+00,-5.67447702e+00,-2.91974697e+00,-5.67447702e+00,-2.17625090e+00,-6.18614429e+00,-2.54799893e+00
-4.53035421e+00,-2.54799893e+00,-5.04202149e+00,-2.17625090e+00,-4.33491471e+00,-1.94649798e+00,-4.84658198e+00,-1.57474994e+00
-4.96737024e+00,-3.14949989e+00,-4.33491471e+00,-3.14949989e+00,-5.47903751e+00,-3.52124792e+00,-4.84658198e+00,-3.52124792e+00
-5.67447702e+00,-2.91974697e+00,-5.47903751e+00,-3.52124792e+00,-6.18614429e+00,-2.54799893e+00,-5.99070478e+00,-3.14949989e+00
-5.86991653e+00,-1.57474994e+00,-5.67447702e+00,-2.17625090e+00,-6.38158380e+00,-1.94649798e+00,-6.18614429e+00,-2.54799893e+00
-5.86991653e+00,-1.57474994e+00,-5.67447702e+00,-2.17625090e+00,-5.67447702e+00,-9.73248989e-01,-5.47903751e+00,-1.57474994e+00
-5.86991653e+00,-1.57474994e+00,-6.38158380e+00,-1.94649798e+00,-5.67447702e+00,-9.73248989e-01,-6.18614429e+00,-1.34499702e+00
-5.67447702e+00,-2.17625090e+00,-5.04202149e+00,-2.17625090e+00,-5.47903751e+00,-1.57474994e+00,-4.84658198e+00,-1.57474994e+00
-7.01403933e+00,-1.94649798e+00,-6.38158380e+00,-1.94649798e+00,-6.81859982e+00,-2.54799893e+00,-6.18614429e+00,-2.54799893e+00
-7.01403933e+00,-1.94649798e+00,-6.38158380e+00,-1.94649798e+00,-7.52570661e+00,-1.57474994e+00,-6.89325107e+00,-1.57474994e+00
-7.01403933e+00,-1.94649798e+00,-6.81859982e+00,-2.54799893e+00,-7.52570661e+00,-1.57474994e+00,-7.33026710e+00,-2.17625090e+00
